problem_id,category,solver_rule,solver_predicted,solver_correct,solver_parse_ok,answer,solver_explanation
aa8c76a1,equation,unknown_operator_fallback,,False,True,0861,No rule matched all 2 example(s). Test case: 61 * 08 = ?
aaec36e0,equation,unknown_operator_fallback,,False,True,3201,No rule matched all 3 example(s). Test case: 39 * 11 = ?
ab779293,equation,unknown_operator_fallback,,False,False,78,parse_error: no examples extracted from question text.
ab7809d1,equation,unknown_operator_fallback,,False,True,2572,No rule matched all 2 example(s). Test case: 72 + 25 = ?
abbb5d43,equation,unknown_operator_fallback,,False,False,8513,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
abe83078,equation,unknown_operator_fallback,,False,False,`<,parse_error: no examples extracted from question text.
ac262f12,equation,unknown_operator_fallback,,False,True,8362,No rule matched all 3 example(s). Test case: 19 * 92 = ?
ac96e25c,equation,unknown_operator_fallback,,False,False,-'/,parse_error: no examples extracted from question text.
aca5c614,equation,unknown_operator_fallback,,False,True,-5,No rule matched all 5 example(s). Test case: 14 - 63 = ?
acf8c11f,equation,unknown_operator_fallback,,False,False,"""'",parse_error: no examples extracted from question text.
adad547a,equation,unknown_operator_fallback,,False,True,0091,No rule matched all 3 example(s). Test case: 52 * 67 = ?
adcc6292,equation,unknown_operator_fallback,,False,False,-}^,parse_error: no examples extracted from question text.
ae3d84e7,equation,unknown_operator_fallback,,False,False,<<<,parse_error: no examples extracted from question text.
ae4aef23,equation,unknown_operator_fallback,,False,False,%<<,parse_error: no examples extracted from question text.
ae64d5e4,equation,unknown_operator_fallback,,False,False,[,parse_error: no examples extracted from question text.
ae6be599,equation,unknown_operator_fallback,,False,False,#`,parse_error: no examples extracted from question text.
af018681,equation,unknown_operator_fallback,,False,False,"\${""",parse_error: no examples extracted from question text.
af0e4262,equation,unknown_operator_fallback,,False,False,]{,parse_error: no examples extracted from question text.
af34964a,equation,unknown_operator_fallback,,False,False,]:[:,parse_error: no examples extracted from question text.
af7ec090,equation,unknown_operator_fallback,,False,False,'''^,parse_error: no examples extracted from question text.
af95c8aa,equation,unknown_operator_fallback,,False,False,'\],parse_error: no examples extracted from question text.
afa9a53b,equation,unknown_operator_fallback,,False,False,&%|,parse_error: no examples extracted from question text.
afb53516,equation,unknown_operator_fallback,,False,False,<%&:,parse_error: no examples extracted from question text.
afca7259,equation,unknown_operator_fallback,,False,False,>>&,parse_error: no examples extracted from question text.
afcac7af,equation,unknown_operator_fallback,,False,True,-9,No rule matched all 3 example(s). Test case: 01 - 91 = ?
afdb7326,equation,unknown_operator_fallback,,False,False,%\,parse_error: no examples extracted from question text.
b0206bb7,equation,unknown_operator_fallback,,False,False,]$!,parse_error: no examples extracted from question text.
b03ab026,equation,unknown_operator_fallback,,False,False,74,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
b06625c4,equation,unknown_operator_fallback,,False,False,^&/,parse_error: no examples extracted from question text.
b075e716,equation,unknown_operator_fallback,,False,True,2400,No rule matched all 1 example(s). Test case: 30 + 80 = ?
b0d0dd45,equation,unknown_operator_fallback,,False,False,7289,parse_error: no examples extracted from question text.
b1181806,equation,unknown_operator_fallback,,False,False,|>>,parse_error: no examples extracted from question text.
b13d511a,equation,unknown_operator_fallback,,False,False,\&[[,parse_error: no examples extracted from question text.
b15368e8,equation,unknown_operator_fallback,,False,False,^{,parse_error: no examples extracted from question text.
b16d6db2,equation,unknown_operator_fallback,,False,False,":""<",parse_error: no examples extracted from question text.
b1733f3e,equation,unknown_operator_fallback,,False,False,]/,parse_error: no examples extracted from question text.
b193f06a,equation,unknown_operator_fallback,,False,False,3182,parse_error: no examples extracted from question text.
b1b10e83,equation,unknown_operator_fallback,,False,False,"|""#$",parse_error: no examples extracted from question text.
b1bc3731,equation,unknown_operator_fallback,,False,False,63,parse_error: no examples extracted from question text.
b26d8818,equation,unknown_operator_fallback,,False,False,5983,parse_error: no examples extracted from question text.
b271a61c,equation,unknown_operator_fallback,,False,False,*@^,parse_error: no examples extracted from question text.
b2a8384e,equation,unknown_operator_fallback,,False,False,-$,parse_error: no examples extracted from question text.
b2e5c467,equation,unknown_operator_fallback,,False,True,9111,No rule matched all 3 example(s). Test case: 61 ^ 07 = ?
b3745e98,equation,unknown_operator_fallback,,False,False,!',parse_error: no examples extracted from question text.
b391ffe1,equation,unknown_operator_fallback,,False,False,#!,parse_error: no examples extracted from question text.
b3ae7f39,equation,unknown_operator_fallback,,False,False,801,parse_error: no examples extracted from question text.
b3f9a15c,equation,unknown_operator_fallback,,False,False,1773,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
b4342b90,equation,unknown_operator_fallback,,False,False,66,parse_error: no examples extracted from question text.
b451be8a,equation,unknown_operator_fallback,,False,False,64,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
b47e8621,equation,unknown_operator_fallback,,False,False,><<,parse_error: no examples extracted from question text.
b4a15ca6,equation,unknown_operator_fallback,,False,True,301,No rule matched all 3 example(s). Test case: 16 + 34 = ?
b4a5076f,equation,unknown_operator_fallback,,False,False,75,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
b4b73143,equation,unknown_operator_fallback,,False,False,>\:,parse_error: no examples extracted from question text.
b4eab219,equation,unknown_operator_fallback,,False,False,(#<,parse_error: no examples extracted from question text.
b4f701f5,equation,unknown_operator_fallback,,False,True,2271,No rule matched all 3 example(s). Test case: 14 * 24 = ?
b50cf853,equation,unknown_operator_fallback,,False,False,"|?""}",parse_error: no examples extracted from question text.
b56d38be,equation,unknown_operator_fallback,,False,False,[/),parse_error: no examples extracted from question text.
b5a936a9,equation,unknown_operator_fallback,,False,False,"-""(",parse_error: no examples extracted from question text.
b5e1e604,equation,unknown_operator_fallback,,False,True,211,No rule matched all 1 example(s). Test case: 28 | 03 = ?
b62453dc,equation,unknown_operator_fallback,,False,True,-75,No rule matched all 3 example(s). Test case: 43 - 19 = ?
b63d963c,equation,unknown_operator_fallback,,False,False,<<!,parse_error: no examples extracted from question text.
b643d81f,equation,unknown_operator_fallback,,False,True,9,No rule matched all 3 example(s). Test case: 97 - 07 = ?
b655eee9,equation,unknown_operator_fallback,,False,True,-92,No rule matched all 1 example(s). Test case: 76 - 83 = ?
b69391b8,equation,unknown_operator_fallback,,False,False,66,parse_error: no examples extracted from question text.
b69d2e78,equation,unknown_operator_fallback,,False,False,|)\,parse_error: no examples extracted from question text.
b73d0898,equation,unknown_operator_fallback,,False,True,9,No rule matched all 4 example(s). Test case: 41 - 15 = ?
b7ad0671,equation,unknown_operator_fallback,,False,False,16,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
b7b1d1a8,equation,unknown_operator_fallback,,False,False,57,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
b7e92a59,equation,unknown_operator_fallback,,False,False,"""@|",parse_error: no examples extracted from question text.
b8432f69,equation,unknown_operator_fallback,,False,False,:&&,parse_error: no examples extracted from question text.
b8955624,equation,unknown_operator_fallback,,False,False,))?,parse_error: no examples extracted from question text.
b8f00ea7,equation,unknown_operator_fallback,,False,False,5615,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
b980017a,equation,unknown_operator_fallback,,False,True,7946,No rule matched all 3 example(s). Test case: 37 / 98 = ?
b989c740,equation,reverse_concat,8618,True,True,8618,examples_parsed=5; rule=reverse_concat; input=(18 + 86); predicted=8618; expected=8618; match=YES
b99d3059,equation,unknown_operator_fallback,,False,True,31,No rule matched all 3 example(s). Test case: 71 - 46 = ?
b9b5a2c1,equation,unknown_operator_fallback,,False,False,&`,parse_error: no examples extracted from question text.
b9bf883d,equation,unknown_operator_fallback,,False,False,100,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
b9f1d959,equation,unknown_operator_fallback,,False,False,:>,parse_error: no examples extracted from question text.
ba76c1d2,equation,unknown_operator_fallback,,False,False,{`>!,parse_error: no examples extracted from question text.
ba7d54c4,equation,unknown_operator_fallback,,False,False,>((<,parse_error: no examples extracted from question text.
baab28bb,equation,unknown_operator_fallback,,False,False,#!,parse_error: no examples extracted from question text.
bad6f95d,equation,unknown_operator_fallback,,False,True,41,No rule matched all 5 example(s). Test case: 54 - 95 = ?
bad9f9da,equation,unknown_operator_fallback,,False,True,87,No rule matched all 1 example(s). Test case: 52 + 35 = ?
baebfd26,equation,unknown_operator_fallback,,False,False,">@(""",parse_error: no examples extracted from question text.
bb1ee8e2,equation,unknown_operator_fallback,,False,False,&,parse_error: no examples extracted from question text.
bb9dd0ad,equation,unknown_operator_fallback,,False,False,/^//,parse_error: no examples extracted from question text.
bba186c3,equation,unknown_operator_fallback,,False,False,704,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
bbcd608d,equation,unknown_operator_fallback,,False,False,''[,parse_error: no examples extracted from question text.
bc0935ee,equation,forward_concat,5782,False,True,@25,examples_parsed=2; rule=forward_concat; input=(57 @ 82); predicted=5782; expected=@25; match=NO
bc1ef494,equation,unknown_operator_fallback,,False,False,#)],parse_error: no examples extracted from question text.
bc42e664,equation,unknown_operator_fallback,,False,True,71,No rule matched all 1 example(s). Test case: 47 * 75 = ?
